new double[] { 0.05, 0.02, 1.02, 0.18, 0.49, -0.85, 14.06, -4.98, 23.44, 60 },
new double[] { 0.05, 0.02, 1.02, -0.12, 0.61, -0.73, 12.89, -3.81, 23.14, 32 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.55, -0.85, 13.92, -5.42, 24.17, 67 },
new double[] { 0.05, 0.01, 1.01, 0.37, 0.55, -0.61, 13.48, -4.39, 23.44, 42 },
new double[] { 0.05, 0.01, 1.02, 0.49, 0.37, -0.61, 13.62, -3.96, 24.76, 44 },
new double[] { 0.05, 0.02, 1.01, 0.18, 0.55, -1.04, 14.36, -4.39, 23.73, 52 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.49, -0.79, 14.36, -4.1, 24.9, 51 },
new double[] { 0.05, 0.02, 1.02, 0.12, 0.49, -0.43, 12.6, -3.52, 24.32, 26 },
new double[] { 0.05, 0.01, 1.01, 0.43, 0.37, -0.85, 14.06, -3.81, 24.32, 68 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.67, -0.67, 13.18, -4.98, 22.85, 28 },
new double[] { 0.05, 0.01, 1.02, 0.06, 0.55, -0.67, 13.92, -4.83, 23.29, 66 },
new double[] { 0.05, 0.01, 1.01, 0.43, 0.31, -0.55, 14.36, -4.98, 23.44, 54 },
new double[] { 0.05, 0.02, 1.01, 0.24, 0.24, -0.61, 13.18, -4.98, 23.14, 31 },
new double[] { 0.05, 0.02, 1.02, 0.37, 0.61, -0.85, 14.36, -4.69, 23.73, 53 },
new double[] { 0.05, 0.02, 1.01, 0.31, 0.55, -0.98, 13.48, -4.1, 23.73, 37 },
new double[] { 0.05, 0.01, 1.01, 0.24, 0.73, -0.61, 13.48, -4.98, 22.85, 71 },
new double[] { 0.05, 0.01, 1.02, 0.24, 0.37, -0.61, 13.48, -4.69, 23.14, 26 },
new double[] { 0.05, 0.01, 1.01, -0.06, 0.37, -0.61, 13.04, -5.71, 24.76, 51 },
new double[] { 0.05, 0.02, 1.01, 0.06, 0.37, -1.04, 14.06, -4.69, 24.02, 56 },
new double[] { 0.05, 0.01, 1.02, 0.12, 0.61, -0.61, 13.48, -4.1, 23.14, 31 },
new double[] { 0.05, 0.01, 1.02, 0.37, 0.49, -0.73, 13.77, -4.39, 24.61, 61 },
new double[] { 0.05, 0.01, 1.02, 0.37, 0.31, -0.79, 13.04, -3.96, 23.58, 61 },
new double[] { 0.05, 0.02, 1, 0.49, 0.37, -0.73, 13.77, -4.39, 24.32, 22 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.37, -0.49, 13.62, -6.01, 24.76, 57 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.43, -0.85, 13.33, -4.54, 23.29, 35 },
new double[] { 0.05, 0.01, 1.02, 0.55, 0.67, -0.92, 13.48, -4.98, 24.02, 56 },
new double[] { 0.05, 0.01, 1.01, 0.37, 0.55, -0.85, 14.06, -4.69, 24.61, 51 },
new double[] { 0.05, 0.01, 1.02, 0.55, 0.61, -0.37, 12.45, -4.83, 25.05, 58 },
new double[] { 0.05, 0.02, 1.04, 0.12, 0.61, -0.49, 13.48, -4.69, 23.73, 35 },
new double[] { 0.05, 0.01, 1.03, 0.06, 0.37, -0.55, 13.18, -4.69, 24.32, 44 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.73, -0.73, 13.18, -3.81, 22.56, 46 },
new double[] { 0.05, 0.01, 1.02, 0.24, 0.49, -0.85, 15.23, -4.98, 24.32, 50 },
new double[] { 0.05, 0.01, 1.02, 0.06, 0.49, -0.73, 13.77, -4.1, 23.14, 56 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.31, -0.61, 13.77, -4.39, 23.44, 51 },
new double[] { 0.05, 0.02, 1.01, 0.12, 0.61, -0.67, 13.48, -4.39, 24.02, 41 },
new double[] { 0.05, 0.01, 1.02, 0.24, 0.49, -0.79, 13.92, -4.54, 23.88, 41 },
new double[] { 0.05, 0.01, 1.01, 0.18, 0.49, -0.55, 14.36, -4.69, 22.85, 57 },
new double[] { 0.05, 0.01, 1.01, 0.55, 0.49, -1.04, 13.48, -4.1, 24.02, 47 },
new double[] { 0.05, 0.02, 1.02, 0.37, 0.18, -0.85, 14.5, -3.37, 24.17, 39 },
new double[] { 0.05, 0.01, 1.02, 0.37, 0.49, -0.67, 13.92, -4.54, 25.63, 61 },
new double[] { 0.05, 0.01, 1.02, 0.24, 0.55, -0.79, 14.36, -4.98, 22.85, 45 },
new double[] { 0.05, 0.02, 1.02, 0.12, 0.61, -0.61, 14.65, -4.69, 21.68, 47 },
new double[] { 0.05, 0.01, 1.01, 0.24, 0.43, -0.67, 13.48, -6.15, 24.61, 50 },
new double[] { 0.05, 0.01, 1.02, 0.24, 0.55, -0.61, 13.92, -4.54, 23.88, 34 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.31, -0.49, 13.92, -5.42, 24.46, 38 },
new double[] { 0.05, 0.01, 1.01, 0.37, 0.49, -0.49, 14.06, -5.57, 22.85, 66 },
new double[] { 0.05, 0.02, 1.02, 0.43, 0.43, -0.49, 14.79, -3.96, 23.58, 40 },
new double[] { 0.05, 0.01, 1.02, 0.43, 0.49, -0.79, 14.36, -4.98, 24.32, 43 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.43, -0.61, 14.06, -4.98, 23.14, 61 },
new double[] { 0.05, 0.02, 1.02, 0.06, 0.49, -0.73, 13.33, -4.54, 23, 29 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.55, -0.73, 13.33, -6.3, 23.88, 54 },
new double[] { 0.05, 0.02, 1.02, 0.12, 0.49, -0.67, 14.06, -4.69, 23.73, 43 },
new double[] { 0.05, 0.01, 1.02, 0.24, 0.49, -0.79, 12.89, -4.98, 23.14, 43 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.85, -0.73, 13.62, -5.13, 23, 54 },
new double[] { 0.05, 0.02, 1.01, 0.18, 0.49, -0.67, 14.94, -4.98, 24.61, 42 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.61, -0.55, 13.77, -4.69, 24.32, 49 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.55, -0.85, 13.18, -4.69, 23.73, 49 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.43, -0.67, 13.62, -4.83, 23.58, 53 },
new double[] { 0.05, 0.02, 1.02, 0.37, 0.55, -0.79, 13.33, -4.25, 23.58, 45 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.49, -0.67, 13.77, -4.1, 23.73, 54 },
new double[] { 0.05, 0.02, 1.03, 0.37, 0.43, -0.67, 14.21, -5.42, 23.58, 35 },
new double[] { 0.05, 0.01, 1.02, 0.43, 0.55, -0.79, 12.74, -4.54, 24.46, 65 },
new double[] { 0.05, 0.01, 1.02, 0.12, 0.61, -0.67, 14.94, -4.69, 23.44, 29 },
new double[] { 0.05, 0.02, 1.02, 0.49, 0.67, -0.61, 13.48, -4.1, 24.61, 59 },
new double[] { 0.05, 0.01, 1.02, 0.43, 0.61, -0.92, 13.48, -5.27, 24.61, 43 },
new double[] { 0.06, 0.02, 1.02, 0, 0.37, -1.1, 12.89, -4.69, 24.32, 41 },
new double[] { 0.05, 0.01, 1.01, 0.55, 0.49, -0.85, 13.04, -5.13, 24.46, 55 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.61, -0.55, 14.06, -4.98, 24.02, 44 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.55, -0.92, 13.92, -5.42, 23, 46 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.43, -0.67, 13.48, -4.69, 24.32, 56 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.37, -0.73, 12.89, -4.69, 24.02, 52 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.67, -0.49, 14.5, -5.13, 24.17, 48 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.55, -0.79, 14.65, -4.39, 23.73, 57 },
new double[] { 0.05, 0.01, 1.02, 0, 0.55, -0.85, 14.5, -5.13, 25.34, 22 },
new double[] { 0.05, 0.01, 1.02, 0.37, 0.49, -0.55, 14.36, -5.27, 23.44, 60 },
new double[] { 0.05, 0.01, 1.02, 0.06, 0.73, -0.79, 13.48, -4.69, 23.73, 35 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.37, -0.55, 13.77, -5.57, 23.44, 57 },
new double[] { 0.05, 0.01, 1.02, -0.06, 0.43, -0.67, 14.21, -4.54, 23.88, 42 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.43, -0.79, 14.36, -4.39, 24.9, 58 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.49, -0.79, 13.62, -4.25, 23, 35 },
new double[] { 0.05, 0.02, 1.02, -0.24, 0.43, -0.55, 13.77, -4.1, 24.32, 41 },
new double[] { 0.05, 0.02, 1.02, 0.12, 0.61, -0.67, 13.18, -4.98, 25.2, 53 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.43, -0.85, 13.92, -4.54, 23, 52 },
new double[] { 0.05, 0.01, 1.01, 0, 0.67, -0.49, 13.92, -5.13, 23.58, 42 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.49, -0.73, 13.62, -4.54, 24.17, 48 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.67, -0.85, 13.04, -4.54, 24.46, 55 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.55, -0.79, 14.06, -5.57, 24.02, 51 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.37, -0.79, 13.18, -4.1, 24.32, 40 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.49, -0.85, 13.62, -6.3, 24.17, 40 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.55, -0.37, 12.74, -3.96, 23, 58 },
new double[] { 0.05, 0.01, 1.02, 0.06, 0.55, -0.85, 14.65, -5.86, 23.73, 36 },
new double[] { 0.05, 0.01, 1.01, 0, 0.61, -0.79, 14.5, -5.13, 24.17, 68 },
new double[] { 0.05, 0.01, 1.03, 0.31, 0.37, -0.67, 12.45, -5.71, 24.46, 36 },
new double[] { 0.05, 0.01, 1.02, 0.06, 0.43, -0.55, 13.18, -4.39, 24.61, 61 },
new double[] { 0.05, 0.01, 1.02, 0.12, 0.55, -0.79, 13.48, -4.98, 24.02, 29 },
new double[] { 0.05, 0.01, 1.02, 0, 0.67, -0.79, 13.48, -4.39, 24.61, 57 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.37, -0.79, 13.77, -4.98, 24.61, 41 },
new double[] { 0.05, 0.02, 1.02, 0.06, 0.55, -0.79, 14.21, -4.54, 24.17, 59 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.43, -0.67, 14.5, -4.83, 23.88, 38 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.55, -0.92, 13.48, -4.1, 24.32, 49 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.67, -0.61, 14.36, -4.98, 23.44, 51 },
new double[] { 0.05, 0.02, 1.02, 0.12, 0.61, -0.79, 14.36, -3.52, 24.02, 38 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.43, -0.73, 13.33, -4.83, 23.58, 50 },
new double[] { 0.05, 0.02, 1.02, 0.12, 0.43, -0.73, 12.89, -4.69, 25.2, 47 },
new double[] { 0.05, 0.02, 1.01, 0.37, 0.49, -0.98, 13.33, -4.83, 23.58, 56 },
new double[] { 0.05, 0.02, 1.02, 0.49, 0.31, -0.73, 14.06, -5.27, 23.44, 36 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.55, -0.55, 13.62, -4.25, 23.29, 142 },
new double[] { 0.05, 0.01, 1.01, 0, 0.55, -0.98, 13.62, -5.13, 24.46, 59 },
new double[] { 0.05, 0.01, 1.02, 0.37, 0.37, -0.92, 13.18, -4.69, 24.32, 55 },
new double[] { 0.05, 0.01, 1.02, 0.43, 0.55, -0.85, 14.65, -4.69, 24.32, 42 },
new double[] { 0.05, 0.02, 1.02, 0.37, 0.37, -0.73, 13.77, -5.57, 23.73, 72 },
new double[] { 0.05, 0.02, 1.02, 0.49, 0.61, -0.98, 14.06, -4.39, 24.32, 43 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.61, -0.67, 14.21, -4.83, 25.05, 51 },
new double[] { 0.05, 0.01, 1.02, 0.37, 0.49, -0.92, 13.62, -6.01, 23.88, 27 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.55, -0.43, 13.62, -4.83, 25.05, 52 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.67, -0.67, 13.33, -5.13, 23.88, 52 },
new double[] { 0.05, 0.02, 1.02, 0.43, 0.43, -0.43, 13.33, -5.13, 24.46, 50 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.55, -0.73, 14.21, -5.13, 23.58, 36 },
new double[] { 0.05, 0.02, 1.03, 0.49, 0.49, -0.79, 13.33, -4.54, 23.29, 46 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.49, -0.92, 13.77, -4.1, 23.44, 47 },
new double[] { 0.05, 0.01, 1.02, 0.12, 0.31, -0.92, 13.77, -5.27, 23.44, 52 },
new double[] { 0.05, 0.01, 1.02, 0, 0.43, -0.67, 13.33, -4.83, 24.46, 49 },
new double[] { 0.05, 0.02, 1.01, 0.18, 0.18, -0.79, 13.04, -4.83, 24.76, 56 },
new double[] { 0.05, 0.01, 1.01, 0.37, 0.24, -1.04, 13.04, -4.54, 24.17, 41 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.73, -0.49, 13.18, -4.39, 24.02, 51 },
new double[] { 0.05, 0.01, 1.02, 0.24, 0.43, -0.79, 14.5, -5.13, 24.17, 31 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.55, -0.49, 13.18, -4.69, 23.44, 62 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.67, -0.55, 12.6, -4.39, 23.73, 31 },
new double[] { 0.05, 0.01, 1.02, 0.06, 0.37, -0.92, 13.92, -3.66, 23.58, 61 },
new double[] { 0.05, 0.02, 1.02, 0.37, 0.67, -0.67, 13.62, -4.54, 24.46, 41 },
new double[] { 0.05, 0.01, 1.01, 0.31, 0.61, -0.85, 13.62, -5.13, 24.46, 47 },
new double[] { 0.05, 0.02, 1.03, 0.12, 0.55, -0.85, 13.77, -4.98, 25.2, 46 },
new double[] { 0.04, 0.01, 1.02, 0.06, 0.43, -0.61, 13.48, -4.39, 23.44, 71 },
new double[] { 0.05, 0.02, 1.02, -0.06, 0.43, -0.67, 14.36, -5.27, 24.02, 45 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.73, -0.73, 14.21, -4.83, 24.76, 32 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.67, -0.73, 13.48, -4.69, 24.61, 46 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.61, -0.92, 13.77, -5.27, 24.02, 51 },
new double[] { 0.05, 0.01, 1.02, 0.12, 0.61, -0.61, 14.06, -4.98, 23.73, 74 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.61, -0.61, 14.5, -4.54, 23, 37 },
new double[] { 0.05, 0.02, 1.02, 0.06, 0.67, -0.67, 15.09, -4.83, 23, 39 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.49, -0.73, 13.48, -4.1, 24.02, 50 },
new double[] { 0.05, 0.01, 1.02, 0, 0.43, -0.73, 13.33, -5.71, 23.88, 35 },
new double[] { 0.05, 0.01, 1.02, 0.24, 0.43, -0.61, 13.92, -4.54, 25.63, 55 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.49, -0.61, 14.21, -6.01, 23.58, 61 },
new double[] { 0.05, 0.01, 1.02, 0.24, 0.67, -0.73, 13.62, -5.13, 23.88, 34 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.61, -0.79, 14.06, -4.69, 24.02, 49 },
new double[] { 0.05, 0.02, 1.02, 0.43, 0.55, -0.73, 13.77, -5.86, 24.02, 53 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.31, -0.73, 14.5, -4.25, 23.58, 39 },
new double[] { 0.05, 0.01, 1.03, 0.31, 0.67, -0.79, 13.33, -3.96, 23.88, 53 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.49, -0.73, 14.79, -4.83, 24.76, 37 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.61, -0.67, 14.36, -5.27, 24.02, 66 },
new double[] { 0.05, 0.01, 1.01, 0.31, 0.49, -0.61, 14.5, -6.01, 23.58, 23 },
new double[] { 0.05, 0.01, 1.03, -0.12, 0.24, -0.67, 13.33, -5.42, 24.76, 48 },
new double[] { 0.05, 0.01, 1.02, 0.49, 0.49, -0.55, 14.21, -4.25, 24.17, 55 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.43, -0.67, 13.04, -5.71, 23.29, 73 },
new double[] { 0.05, 0.02, 1.01, 0.55, 0.24, -0.79, 13.92, -5.42, 24.17, 23 },
new double[] { 0.04, 0.01, 1.01, 0.18, 0.55, -0.49, 13.33, -4.54, 22.71, 58 },
new double[] { 0.05, 0.01, 1.02, 0, 0.55, -0.67, 12.89, -5.27, 23.14, 32 },
new double[] { 0.05, 0.02, 1.02, -0.06, 0.43, -0.98, 14.79, -4.54, 23.58, 49 },
new double[] { 0.05, 0.01, 1.02, 0, 0.55, -0.79, 13.62, -4.83, 24.17, 62 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.55, -1.04, 13.33, -5.71, 24.17, 39 },
new double[] { 0.05, 0.02, 1, 0.31, 0.43, -0.49, 13.18, -4.69, 24.02, 40 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.55, -0.85, 13.48, -5.86, 24.32, 56 },
new double[] { 0.04, 0.02, 1.02, 0.31, 0.67, -0.49, 13.48, -4.69, 23.73, 49 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.55, -0.85, 14.06, -5.27, 22.85, 43 },
new double[] { 0.05, 0.02, 1.01, 0.31, 0.31, -0.67, 14.06, -4.98, 23.14, 58 },
new double[] { 0.05, 0.02, 1.02, 0.37, 0.49, -0.61, 13.77, -4.39, 24.9, 35 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.79, -0.73, 13.92, -4.25, 23.58, 42 },
new double[] { 0.04, 0.01, 1.02, 0.37, 0.73, -0.61, 14.36, -4.98, 24.32, 53 },
new double[] { 0.05, 0.02, 1.02, 0.12, 0.55, -0.55, 14.79, -4.54, 24.17, 61 },
new double[] { 0.05, 0.02, 1.02, 0.06, 0.43, -0.73, 13.92, -4.25, 24.17, 35 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.37, -0.79, 13.18, -3.52, 24.02, 49 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.37, -0.73, 14.21, -3.66, 24.76, 50 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.49, -0.55, 13.33, -4.83, 24.17, 45 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.55, -0.73, 13.62, -5.42, 23.58, 54 },
new double[] { 0.05, 0.01, 1.02, 0.12, 0.43, -0.55, 14.06, -4.69, 24.9, 52 },
new double[] { 0.05, 0.02, 1.02, 0.55, 0.55, -0.67, 14.79, -5.42, 23.58, 36 },
new double[] { 0.05, 0.02, 1.02, 0.43, 0.49, -0.61, 14.36, -4.69, 24.9, 42 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.61, -0.73, 14.36, -4.1, 24.32, 74 },
new double[] { 0.05, 0.01, 1.03, 0.31, 0.49, -0.61, 13.48, -4.98, 23.44, 46 },
new double[] { 0.05, 0.02, 1.02, -0.06, 0.24, -0.79, 12.3, -4.69, 23.14, 29 },
new double[] { 0.05, 0.01, 1.02, 0.24, 0.49, -0.49, 13.04, -4.25, 23.58, 43 },
new double[] { 0.05, 0.02, 1.02, 0.43, 0.49, -0.73, 13.18, -4.69, 24.32, 40 },
new double[] { 0.05, 0.02, 1.02, 0.37, 0.55, -0.67, 13.48, -4.98, 23.44, 69 },
new double[] { 0.05, 0.01, 1.02, 0.24, 0.55, -0.67, 14.36, -4.39, 24.02, 38 },
new double[] { 0.05, 0.01, 1.02, 0.06, 0.61, -0.73, 14.06, -4.39, 24.9, 37 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.49, -0.73, 13.18, -3.81, 23.73, 58 },
new double[] { 0.05, 0.01, 1.02, 0.12, 0.43, -0.61, 13.62, -6.01, 24.17, 58 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.49, -0.79, 13.62, -4.25, 23.88, 46 },
new double[] { 0.05, 0.01, 1.01, 0, 0.37, -0.85, 12.89, -4.69, 23.14, 35 },
new double[] { 0.05, 0.01, 1.02, 0.12, 0.67, -0.73, 13.33, -5.42, 24.17, 39 },
new double[] { 0.05, 0.01, 1.02, 0.55, 0.37, -0.61, 14.5, -3.66, 24.76, 63 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.43, -0.92, 13.62, -4.83, 23.58, 30 },
new double[] { 0.05, 0.01, 1.01, 0.37, 0.43, -0.55, 13.18, -5.27, 23.14, 52 },
new double[] { 0.05, 0.02, 1.02, 0.06, 0.37, -0.73, 12.45, -4.83, 24.17, 47 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.61, -0.98, 13.92, -4.83, 23.58, 59 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.43, -0.67, 12.89, -5.57, 24.32, 34 },
new double[] { 0.05, 0.02, 1.02, 0.06, 0.61, -0.92, 14.65, -5.86, 23.73, 54 },
new double[] { 0.05, 0.01, 1.01, 0.37, 0.79, -0.73, 12.6, -5.86, 24.9, 54 },
new double[] { 0.05, 0.02, 1.02, 0.12, 0.49, -0.73, 13.33, -5.13, 23.88, 47 },
new double[] { 0.05, 0.01, 1.01, 0.18, 0.37, -0.73, 13.33, -4.83, 24.17, 34 },
new double[] { 0.05, 0.01, 1.02, 0.49, 0.43, -0.85, 14.06, -4.69, 23.44, 56 },
new double[] { 0.05, 0.02, 1.02, 0.37, 0.37, -0.98, 14.36, -4.98, 24.32, 48 },
new double[] { 0.05, 0.01, 1.02, 0.43, 0.43, -0.67, 12.74, -5.13, 23.29, 51 },
new double[] { 0.05, 0.01, 1.02, 0.43, 0.55, -1.04, 14.06, -4.39, 23.44, 32 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.49, -0.79, 13.62, -4.83, 24.46, 53 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.61, -0.79, 13.62, -6.01, 24.76, 49 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.43, -0.79, 14.06, -4.98, 23.44, 55 },
new double[] { 0.05, 0.02, 1.02, 0.12, 0.61, -0.55, 13.92, -4.54, 23.88, 52 },
new double[] { 0.05, 0.01, 1.02, 0.37, 0.24, -0.85, 14.36, -4.39, 24.32, 49 },
new double[] { 0.05, 0.01, 1.01, 0, 0.61, -0.61, 13.62, -3.66, 24.46, 34 },
new double[] { 0.05, 0.01, 1.02, 0.18, 0.43, -0.79, 14.06, -5.57, 24.32, 61 },
new double[] { 0.05, 0.01, 1.01, 0.43, 0.49, -0.73, 13.92, -6.3, 23.88, 36 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.49, -0.85, 14.06, -4.98, 24.32, 57 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.61, -0.67, 14.94, -5.86, 23.73, 36 },
new double[] { 0.05, 0.01, 1.02, 0.06, 0.24, -0.73, 13.77, -4.39, 22.85, 68 },
new double[] { 0.05, 0.01, 1.02, 0.06, 0.49, -0.49, 13.92, -4.83, 23.88, 42 },
new double[] { 0.05, 0.01, 1.02, 0.43, 0.37, -0.79, 13.92, -4.83, 23.29, 41 },
new double[] { 0.05, 0.01, 1.02, 0.37, 0.43, -0.49, 13.48, -4.1, 23.73, 42 },
new double[] { 0.05, 0.01, 1.02, 0.43, 0.43, -0.67, 13.48, -4.98, 23.73, 41 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.12, -0.67, 13.62, -4.83, 23.58, 52 },
new double[] { 0.05, 0.01, 1.02, 0.37, 0.43, -0.79, 13.33, -5.42, 23.88, 42 },
new double[] { 0.05, 0.02, 1.02, 0.06, 0.49, -0.67, 15.67, -4.25, 24.76, 61 },
new double[] { 0.05, 0.01, 1.01, 0.18, 0.43, -0.67, 14.21, -4.25, 23.29, 38 },
new double[] { 0.05, 0.01, 1.03, 0.55, 0.73, -0.55, 13.48, -4.39, 23.73, 56 },
new double[] { 0.05, 0.01, 1.02, 0.37, 0.55, -0.67, 13.77, -5.57, 25.2, 37 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.37, -0.92, 13.48, -4.98, 23.44, 61 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.24, -0.67, 14.06, -5.27, 24.32, 44 },
new double[] { 0.04, 0.02, 1.01, 0.24, 0.24, -0.79, 12.74, -4.25, 24.17, 48 },
new double[] { 0.05, 0.01, 1.02, 0.06, 0.67, -0.49, 13.48, -4.1, 23.73, 51 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.55, -0.55, 15.09, -4.83, 24.76, 41 },
new double[] { 0.05, 0.01, 1.02, 0.24, 0.24, -0.67, 14.36, -4.98, 24.9, 45 },
new double[] { 0.05, 0.01, 1.02, 0, 0.24, -0.67, 13.48, -4.69, 24.61, 55 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.43, -0.43, 13.48, -5.86, 24.02, 42 },
new double[] { 0.05, 0.01, 1.02, 0.37, 0.43, -0.67, 14.06, -4.98, 24.02, 38 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.43, -0.73, 13.92, -4.83, 23.29, 58 },
new double[] { 0.05, 0.02, 1.02, 0.24, 0.49, -0.67, 13.48, -3.52, 24.9, 47 },
new double[] { 0.05, 0.01, 1.02, 0.06, 0.55, -0.73, 14.5, -5.13, 23.58, 37 },
new double[] { 0.05, 0.01, 1.02, 0.12, 0.55, -0.79, 13.62, -5.42, 23.88, 51 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.49, -0.92, 12.3, -5.27, 24.9, 51 },
new double[] { 0.05, 0.01, 1.01, 0.12, 0.67, -0.73, 14.94, -4.69, 24.32, 44 },
new double[] { 0.05, 0.02, 1.02, 0.37, 0.55, -0.43, 14.21, -4.83, 23.29, 49 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.43, -0.98, 14.06, -4.39, 23.14, 50 },
new double[] { 0.05, 0.02, 1.02, 0.18, 0.49, -0.85, 12.74, -4.54, 24.17, 52 },
new double[] { 0.05, 0.01, 1.02, 0.12, 0.67, -0.73, 13.18, -4.69, 24.9, 47 },
new double[] { 0.05, 0.02, 1.02, 0.31, 0.31, -0.67, 14.36, -5.86, 23.14, 34 },
new double[] { 0.05, 0.01, 1.01, -0.12, 0.43, -0.55, 13.62, -4.83, 24.17, 67 },
new double[] { 0.05, 0.01, 1.02, 0.06, 0.37, -1.04, 13.18, -4.98, 24.32, 33 },
new double[] { 0.05, 0.02, 1.02, 0.37, 0.43, -0.98, 13.04, -5.13, 24.76, 46 },
new double[] { 0.05, 0.01, 1.02, 0.31, 0.61, -1.04, 14.06, -5.27, 24.61, 56 },
new double[] { 0.05, 0.02, 1.02, 0.49, 0.49, -0.92, 13.33, -5.42, 23.58, 42 },
new double[] { 0.05, 0.01, 1.02, 0.06, 0.67, -0.67, 13.04, -4.25, 23.29, 54 },
new double[] { 0.05, 0.02, 1.02, 0.43, 0.61, -0.61, 13.62, -4.54, 23.88, 46 },
new double[] { 0.05, 0.01, 1.02, 0.06, 0.67, -0.79, 14.36, -4.69, 25.2, 52 },
new double[] { 0.05, 0.02, 1.02, 0.12, 0.49, -0.85, 13.77, -4.69, 24.02, 47 },
